INSIGHTS	Post Match	1	Uruguay failed to advance to the knockout stages of the World Cup for the first time in four editions, while it was also the first tournament in this run that the South Americans failed to win at least two games in the group stage.	2	Ghana have failed to qualify past the group stage in their last two appearances at the World Cup (2014 and 2022), after the Black Stars advanced to the knockouts in their first two appearances at the finals (2006 and 2010).	3	Uruguay are unbeaten in all five of their World Cup meetings with African sides (W3 D2), while they have avoided defeat in both of their matches against Ghana in the competition (W1 D1). Uruguay’s previous meeting with the Black Stars at the finals was a penalty shootout victory in the quarter-finals of the 2010 edition.
COMMENTARY	Post Match	Uruguay and Ghana are both knocked out of the World Cup, despite a 2-0 win for Uruguay. Andre Ayew had the chance to give Ghana the lead from the spot after VAR awarded a penalty for a late challenge by Rochet, but his tame effort was saved. Two goals in six minutes from De Arrascaeta then put Uruguay in the driving seat and they were heading into the last 16 until a late goal for South Korea in the other game gave them a win. Uruguay were denied a penalty by VAR, and no matter how hard both sides pushed, they couldn't find the back of the net in stoppage time.
YELLOW CARD	90+10'	Edinson Cavani	Uruguay · Striker #21	Uruguay are furious that the referee chose to end the game when he did and they are swarming around him. Cavani crosses a line with his protests and goes into the book for dissent.
YELLOW CARD	90+10'	José María Giménez	Uruguay · Defender #2	Gimenez has also picked up a booking after the final whistle for his part in the protests.
INSIGHTS	90+9'	Luis Suárez has been shown two cards in 16 appearances at the World Cup, with both of them coming in matches against Ghana (red in 2010 and yellow in 2022).
YELLOW CARD	90+9'	Alidu Seidu	Ghana · Defender #26	It's a really poor challenge from Seidu on Gomez, and he gets nowhere near the ball, so he receives a late booking.
SUBSTITUTION	90+8'	IN	Abdul Fatawu Issahaku	Ghana · Striker #7	OUT	Mohammed Kudus	Ghana · Striker #20	Final roll of the dice for Ghana now as Kudus is replaced by Fatawu.
COMMENTARY	90+7'	WIDE! Uruguay's turn to attack now and the unmarked Cavani is picked out on the right of the box. He unselfishly squares it to Coates, who is now playing as a centre forward, but he pokes his shot wide.
COMMENTARY	90+6'	ROCHET SAVES! It's end-to-end at the moment as both teams go in search of a vital goal. Ghana break on the counter this time and Sulemana takes aim, but the keeper gets behind this one as well.
COMMENTARY	90+5'	GOOD SAVE! Uruguay exploit the space left behind during Ghana's attack. It falls to Gomez, who takes on a shot from range, but Ati-Zigi gets down to tip his low effort wide.
COMMENTARY	90+4'	WHAT A BLOCK! Baba keeps it in play off Varela and lifts a great cross into the box. Semenyo chests is down before firing on goal and Coates throws himself in front of it to make a vital block.
COMMENTARY	90+1'	Ati-Zigi landed awkwardly on his neck after making the save to deny Cavani and he's receiving treatment now. He'll be able to carry on for stoppage time though, of which there will be eight minutes.
COMMENTARY	89'	WHAT A SAVE! De La Cruz clips a great cross into the near post and Cavani gets between the defenders to thump a header towards goal. Ati-Zigi tips it over the bar, but it wouldn't have counted as the flag goes up.
YELLOW CARD	87'	Sebastián Coates	Uruguay · Defender #19	Coates takes out Semenyo with a really poor challenge and he goes into the referee's book.
YELLOW CARD	86'	Kamaldeen Sulemana	Ghana · Midfielder #22	It's a late one from Sulemana, who leaves a foot in on Valverde and he's shown a yellow card.
COMMENTARY	81'	GOOD SAVE! Baba is looking to open up space for his own shot, but Kudus takes it off his hands. He gets it out of his feet before firing towards the far bottom corner, and Rochet gets down to push it wide.
SUBSTITUTION	80'	IN	Agustín Canobbio	Uruguay · Striker #24	OUT	Giorgian de Arrascaeta	Uruguay · Midfielder #10	And the goalscorer, De Arrascaeta is also taken off for Canobbio.
SUBSTITUTION	80'	IN	Maximiliano Gómez González	Uruguay · Striker #18	OUT	Darwin Núñez	Uruguay · Striker #11	Final changes for Uruguay now. Nunez is the first to go off, with Gomez on in his place.
COMMENTARY	79'	WIDE! Sulemana was stretching to reach the ball, but it works out well for Semenyo on the left of the box. He takes the shot quickly, drilling it low across goal, but sends it wide of the far post.
SUBSTITUTION	72'	IN	Daniel-Kofi Kyereh	Ghana · Midfielder #8	OUT	Salis Abdul Samed	Ghana · Midfielder #21	And Kyereh is also on in place of Abdul Samed.
SUBSTITUTION	72'	IN	Antoine Semenyo	Ghana · Striker #25	OUT	Iñaki Williams	Ghana · Midfielder #19	Another double change for Ghana here as they look to get a goal. Williams is replaced by Semenyo.
COMMENTARY	71'	CHANCE! It's good work from Kudus, who weaves his way past three Uruguay players to open up space for a shot just outside the D. He snatches at it though and it flies over the bar.
COMMENTARY	70'	GOOD SAVE! Valverde is a long way out from goal but it bounces up nicely in front of him so he puts his laces through it. It's heading into the near bottom corner, but Ati-Zigi gets down to push it away.
SUBSTITUTION	66'	IN	Nicolás de la Cruz	Uruguay · Midfielder #7	OUT	Facundo Pellistri	Uruguay · Midfielder #8	And Pellistri is also taken off, with De La Cruz coming on for him.
SUBSTITUTION	66'	IN	Edinson Cavani	Uruguay · Striker #21	OUT	Luis Suárez	Uruguay · Striker #9	Double change for Uruguay now. Suarez is the first to make way as he hands the captain's armband onto Cavani.
COMMENTARY	65'	WIDE! Olivera makes good progress down the left and he plays a one-two with Vecino, who just touches it into Pellistri's path. He takes the shot first time but drills it wide of the near post.
