GOOOAAALLL!!!	90+9'	Senegal	0	-	2	Netherlands	Davy Klaassen	Netherlands · Midfielder #14	GOOOOAAAALLL!!! There's the finishing touch!!! Depay is one-on-one with Koulibaly and steps beyond him before shooting early. Mendy gets down to the effort, but can only parry it straight into the path of Klaassen, who arrives late to slot the ball into the empty net! A late flurry from the Dutch has seen them pull away from Senegal, and they'll end the game with a 2-0 victory!
YELLOW CARD	90+6'	Idrissa Gueye	Senegal · Midfielder #5	Klaassen is put on the deck once again, this time by Idrissa Gueye, who catches him in the head with an elbow as the two jump for a high ball.
YELLOW CARD	90+4'	Nampalys Mendy	Senegal · Midfielder #6	Mendy catches the heel of Klaassen as the two contest a 50-50 ball in the air, and the Senegal midfielder is booked as a result.
SUBSTITUTION	90+4'	IN	Marten de Roon	Netherlands · Midfielder #15	OUT	Cody Gakpo	Netherlands · Midfielder #8	The sole goalscorer and potential match-winner Gakpo comes off to rapturous applause from the travelling Oranje support, and Atalanta midfielder Marten de Roon will see out the rest of the game in his place.
COMMENTARY	86'	Pape Gueye fires a good left-footed effort from 20 yards, and after seeing it late through the crowd, Noppert gets down low to his left to prevent the ball creeping in at his near post!
GOOOAAALLL!!!	84'	Senegal	0	-	1	Netherlands	Cody Gakpo	Netherlands · Midfielder #8	Asst: F. de Jong	GOOOOAAAALLL!!!! Deadlock, broken!!! De Jong whips a peach of a ball into the box, and Gakpo darts in behind the defence, beats Mendy to the ball, and heads it straight into the top corner!! What anticipation, and what a finish from the highly sought-after forward, and with just minutes left to play, the Dutch have a 1-0 lead!
SUBSTITUTION	79'	IN	Teun Koopmeiners	Netherlands · Midfielder #20	OUT	Steven Berghuis	Netherlands · Midfielder #11	Berghuis also comes off, and is replaced in the middle of the park by Teun Koopmeiners for the Netherlands.
SUBSTITUTION	79'	IN	Davy Klaassen	Netherlands · Midfielder #14	OUT	Steven Bergwijn	Netherlands · Striker #7	More changes coming for the Dutch, as Bergwijn is withdrawn for Davy Klaassen, who will look to play through this compact Senegalese defence.
COMMENTARY	73'	SAVED!!! Sarr engages three defenders before squaring to Gueye, who smashes a good effort into the gloves of Noppert, and the goalkeeper parries the ball before the flag goes up against Dieng!
SUBSTITUTION	73'	IN	Nicolas Jackson	Senegal · Striker #7	OUT	Krépin Diatta	Senegal · Midfielder #15	Diatta is also withdrawn, and Nicolas Jackson of Villarreal will replace him.
SUBSTITUTION	73'	IN	Pape Gueye	Senegal · Midfielder #26	OUT	Cheikhou Kouyaté	Senegal · Midfielder #8	Kouyate's replacement in midfield comes on, returning Senegal to their full complement of players, and that replacement is Marseille's Pape Gueye.
SUBSTITUTION	69'	IN	Bamba Dieng	Senegal · Striker #20	OUT	Boulaye Dia	Senegal · Striker #9	Senegal make an attacking change up front as Dia comes off, and Marseille striker Bamba Dieng will replace him.
COMMENTARY	65'	SAVED!!! We have our first real save of the match! Mendy strides forward and plays in Dia on the right side of the box. He shoots first-time, and it's a decent effort which is beaten wide by Noppert at his front post!
SUBSTITUTION	62'	IN	Ismail Jakobs	Senegal · Defender #14	OUT	Abdou Diallo	Senegal · Defender #22	Diallo has picked up a knock for Senegal and needs to come off, with Ismail Jakobs replacing the RB Leipzig defender.
